Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa01524:Platinum drug resistance	53	1.1942316358720144	2.356818571459904E-11	8772, 472, 2944, 672, 596, 355, 2941, 598, 356, 317, 637, 2949, 836, 2947, 2946, 5594, 5595, 1029, 2952, 1026, 2950, 841, 842, 119391, 207, 329, 54205, 4217, 5366, 9446, 4193, 330, 331, 332, 578, 538, 8503, 1317, 5295, 5296, 7157, 2067, 2064, 5290, 5291, 5170, 581, 5293, 540, 27113, 1244, 10000, 4437	2682	73	8112	2.1959486377984123	8.083874569742022E-9	1.4970162407606426E-10	5.630177698487548E-11
KEGG_PATHWAY	hsa05214:Glioma	54	1.2167643082469581	2.485536198724393E-11	5582, 4893, 1021, 3480, 1019, 595, 673, 3479, 5578, 5336, 5594, 51806, 5155, 5595, 5156, 1029, 57118, 1026, 2475, 801, 207, 53358, 1869, 3845, 4616, 808, 6654, 3265, 4193, 10912, 1950, 578, 5159, 8503, 815, 1956, 817, 818, 5295, 5296, 6464, 7157, 5894, 7039, 5290, 5291, 581, 5293, 5728, 10000, 5604, 5605, 5925, 1647	2682	75	8112	2.177718120805369	8.525381622881412E-9	1.5500707566590305E-10	5.82971217518994E-11
KEGG_PATHWAY	hsa05020:Prion disease	143	3.2221721496169446	3.839045589757466E-11	9586, 9861, 6352, 4695, 7280, 1460, 1459, 1337, 4729, 1457, 203068, 514, 5533, 4688, 10376, 4689, 4722, 4724, 90550, 10381, 10382, 1351, 1349, 5707, 522, 4851, 5700, 7846, 5704, 5682, 5683, 5718, 4508, 498, 775, 776, 5710, 11047, 6647, 5715, 54539, 5690, 9377, 6262, 5295, 5296, 6389, 3552, 5290, 5291, 5293, 4519, 3306, 653361, 3305, 3304, 3303, 5566, 5688, 5567, 4512, 5601, 4513, 5602, 4514, 1649, 3309, 5580, 7124, 1385, 6391, 6390, 1536, 3312, 3553, 712, 317, 713, 2906, 714, 836, 3710, 3831, 2904, 3799, 2903, 2902, 1537, 5594, 5595, 90993, 4540, 4541, 3569, 116443, 842, 1386, 5621, 4535, 54205, 4536, 727, 4537, 10105, 4538, 7385, 7384, 7388, 291, 293, 4705, 4709, 1432, 5599, 8503, 857, 7417, 858, 7416, 859, 1958, 7419, 5879, 100506742, 7277, 4684, 5532, 9451, 581, 1327, 81027, 1965, 2932, 4719, 2534, 468, 51079, 4710, 4712, 1329, 4714, 10963, 509	2682	273	8112	1.5843187386811548	1.3167907764177755E-8	2.3514154237264476E-10	8.843515733548447E-11
KEGG_PATHWAY	hsa05012:Parkinson disease	140	3.1545741324921135	4.0431619263708857E-11	9861, 4695, 7280, 1337, 111, 4729, 203068, 598, 514, 7316, 5413, 10131, 6622, 10376, 7318, 4722, 7317, 1616, 4724, 90550, 7054, 7332, 51806, 10381, 22926, 10382, 1351, 65018, 7295, 1349, 5707, 522, 9627, 7327, 801, 5700, 7846, 4217, 5704, 808, 9246, 5682, 5683, 6531, 7345, 5718, 4508, 135, 498, 5710, 11047, 6647, 815, 817, 5715, 54539, 818, 5690, 9377, 6389, 4519, 5566, 5688, 5567, 4512, 5601, 4513, 5602, 4514, 1649, 3309, 9927, 25828, 4891, 64116, 6391, 6390, 2861, 317, 4128, 836, 3710, 3831, 4129, 3799, 1813, 1537, 1812, 9817, 2081, 7494, 4780, 4540, 4541, 5071, 120892, 842, 4137, 4535, 54205, 4536, 4537, 11315, 10105, 4538, 6571, 7385, 7384, 7388, 2770, 291, 293, 27429, 4705, 4709, 5599, 55669, 7417, 7416, 7419, 23516, 7277, 7157, 7314, 9451, 581, 1327, 81027, 1965, 1843, 2778, 4719, 2774, 468, 51079, 4710, 4712, 1329, 4714, 509	2682	266	8112	1.5918992111150359	1.3868058590382759E-8	2.432990422360024E-10	9.150313833365688E-11
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	68	1.5322217214961695	4.501761042563013E-11	8772, 6351, 6352, 7124, 2353, 3440, 54472, 51284, 3553, 6348, 7099, 7098, 5594, 5595, 6885, 7097, 7096, 29110, 3569, 1147, 841, 3929, 8737, 207, 4615, 3725, 929, 9641, 6373, 7189, 4790, 6696, 4792, 6772, 3661, 9560, 148022, 1513, 3456, 1432, 3576, 3455, 3454, 5599, 8503, 3654, 5879, 5295, 4283, 5296, 5970, 5290, 5291, 5293, 1326, 5609, 51311, 942, 10000, 3663, 8517, 6416, 5601, 54106, 5602, 5604, 5605, 3627	2682	104	8112	1.977628635346756	1.5441055989384722E-8	2.617125487456124E-10	9.842833465942858E-11
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	68	1.5322217214961695	4.501761042563013E-11	5063, 7124, 4893, 4773, 2353, 1019, 3558, 5533, 998, 5777, 10892, 10298, 1739, 27040, 916, 919, 5594, 5595, 6885, 3567, 1147, 3565, 920, 5588, 207, 5788, 925, 926, 3845, 3725, 4790, 4792, 6654, 9402, 3265, 1437, 3458, 1432, 5599, 7535, 8503, 3932, 5295, 5296, 8440, 5133, 5970, 5894, 5532, 1493, 5290, 5291, 5170, 5293, 1326, 2932, 387, 5609, 2534, 3586, 10000, 8517, 5601, 5602, 5604, 56924, 5605, 3702	2682	104	8112	1.977628635346756	1.5441055989384722E-8	2.617125487456124E-10	9.842833465942858E-11
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	52	1.1716989634970707	5.1553806716091134E-11	3082, 5582, 4893, 1021, 2272, 1019, 595, 673, 238, 5578, 5336, 3799, 2309, 5979, 5594, 5595, 1029, 1026, 842, 207, 1869, 3845, 4616, 6256, 4233, 6654, 6774, 3265, 5915, 10912, 1950, 578, 8503, 1956, 5295, 5296, 7157, 5894, 7039, 2064, 5290, 5291, 5170, 581, 5293, 10000, 6777, 6776, 5604, 5605, 5925, 1647	2682	72	8112	2.184439473030077	1.7682940001151337E-8	2.9471592839365434E-10	1.1084068443959593E-10
KEGG_PATHWAY	hsa05017:Spinocerebellar ataxia	86	1.9378098242451556	6.109304173496508E-11	9861, 5582, 6311, 9821, 6310, 3516, 6908, 56652, 6667, 7436, 3752, 5578, 2906, 3710, 2904, 2903, 2902, 8408, 2081, 90550, 7494, 11273, 10939, 2911, 5707, 116443, 488, 489, 2475, 146227, 6315, 207, 5700, 6712, 54205, 4976, 4217, 5704, 9706, 10105, 7186, 5682, 5683, 8678, 5289, 2892, 2891, 291, 2890, 293, 55062, 5718, 773, 5599, 55626, 5710, 11047, 8503, 7417, 7416, 7419, 5715, 5173, 5690, 5295, 25814, 5296, 5331, 4287, 9698, 9776, 5290, 5291, 22863, 115209, 5293, 1600, 2259, 2776, 26100, 10528, 10000, 5688, 5601, 5602, 5649	2682	143	8112	1.8189953223510273	2.095490547748824E-8	3.435231690998856E-10	1.2919676039033598E-10
KEGG_PATHWAY	hsa05131:Shigellosis	131	2.9517800811176205	9.368815032218002E-11	7321, 6198, 6352, 7323, 7322, 10097, 9181, 472, 596, 598, 55964, 7316, 998, 8767, 10892, 9978, 2309, 2308, 9474, 9475, 7334, 6885, 7335, 3099, 3098, 55054, 23291, 84557, 23176, 4735, 4615, 929, 7186, 7189, 7188, 8678, 3661, 5289, 55062, 4193, 57521, 81631, 8945, 5295, 5296, 5331, 5970, 340061, 55072, 23157, 9252, 5290, 22863, 5291, 81858, 5293, 387, 84335, 664, 55752, 10000, 10241, 823, 824, 5601, 5602, 8717, 5580, 8454, 5581, 7124, 29108, 114548, 9140, 831, 3554, 3553, 834, 5336, 3710, 837, 718, 7099, 7132, 5594, 5595, 7094, 29110, 960, 1147, 2475, 5588, 8737, 207, 8976, 60, 54205, 6714, 5747, 3606, 3725, 9564, 5481, 4790, 8353, 10392, 4792, 1437, 3456, 1432, 1398, 3059, 3576, 5599, 10670, 8503, 7416, 5879, 1956, 7157, 6500, 7314, 10163, 581, 2932, 2931, 2017, 26100, 8517, 989, 8878	2682	247	8112	1.6041445896620747	3.2135041183600777E-8	5.183070251694798E-10	1.9493179663808422E-10
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	49	1.1041009463722398	1.0062129911361512E-10	6198, 4893, 3684, 595, 673, 4609, 597, 1978, 5594, 8864, 5595, 3728, 1147, 2475, 5467, 207, 3845, 929, 4790, 4353, 6654, 6774, 3265, 890, 1437, 1436, 3815, 2322, 6688, 8503, 2209, 5914, 5371, 5295, 5296, 5970, 5894, 5290, 1050, 5291, 5293, 10000, 6777, 8517, 6776, 1848, 6934, 5604, 5605	2682	67	8112	2.212027112758356	3.4513101598854234E-8	5.478270729519046E-10	2.060340886612119E-10
KEGG_PATHWAY	hsa05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	60	1.35196034249662	1.176292193742699E-10	5781, 6198, 4893, 4773, 2353, 1460, 1459, 3717, 1457, 238, 5533, 5777, 27040, 916, 7099, 919, 3091, 5594, 5595, 7097, 1147, 920, 2475, 5588, 207, 3845, 4615, 3725, 7189, 4790, 4792, 6772, 6774, 3265, 3460, 148022, 3459, 3458, 1950, 1432, 29126, 7535, 8503, 3932, 1956, 5295, 5296, 5133, 5970, 5894, 5532, 5290, 5291, 5293, 5728, 10000, 8517, 54106, 5604, 5605	2682	89	8112	2.0390619108664505	4.034682843379045E-8	6.304190975839777E-10	2.3709639530126275E-10
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	83	1.8702118071203244	1.3660825502321274E-10	5580, 9586, 3880, 4893, 2353, 1385, 2550, 3320, 25984, 54474, 111, 596, 3312, 6667, 3872, 3875, 3710, 4846, 5594, 51806, 5595, 90993, 2911, 3326, 1386, 801, 3763, 207, 342574, 1509, 53358, 6714, 3845, 3725, 808, 5241, 9568, 5443, 6654, 3860, 2099, 3265, 2770, 7184, 3858, 2289, 2288, 1839, 8503, 4988, 1956, 5914, 5295, 5296, 5331, 6464, 5894, 7039, 2100, 147183, 5290, 5291, 5293, 2778, 3306, 3305, 2776, 3304, 2852, 2775, 3303, 468, 10000, 3861, 5566, 5567, 4313, 109, 3866, 5604, 4318, 5605, 3868	2682	138	8112	1.819148591252472	4.685663901327075E-8	7.208712534301842E-10	2.711148445845299E-10
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	174	3.9206849932401986	1.6341437328709637E-10	5020, 7442, 7200, 5021, 4295, 6870, 5023, 5540, 6750, 5024, 5025, 2550, 3362, 3360, 2150, 57105, 2149, 3358, 3357, 2147, 3356, 116, 117, 6865, 6866, 6869, 5539, 5031, 53829, 2562, 3375, 2798, 885, 2796, 886, 887, 6755, 5027, 1906, 5028, 4852, 8811, 5029, 2837, 1901, 7068, 7067, 5443, 2693, 2691, 2690, 1910, 133, 134, 2688, 135, 1511, 136, 170589, 4986, 4988, 2846, 5173, 5179, 5697, 1131, 3274, 10800, 256933, 5729, 1128, 3827, 146, 147, 148, 3269, 2696, 2695, 2859, 706, 5340, 5741, 1143, 1142, 1141, 150, 152, 153, 2900, 5739, 154, 551, 1139, 1138, 1137, 796, 1136, 2587, 2741, 2740, 799, 2908, 5731, 5732, 2906, 1816, 5734, 3952, 1815, 2904, 3953, 1814, 4922, 2903, 1813, 4923, 2902, 5737, 718, 1812, 5617, 7253, 8862, 8620, 200959, 1395, 1394, 1392, 2911, 2358, 1269, 116443, 1268, 85569, 2915, 727, 2914, 728, 3060, 9568, 4157, 5367, 2892, 2891, 2890, 59340, 2922, 114131, 2642, 2641, 3972, 4544, 134864, 7433, 7432, 6863, 7434, 3351, 9170, 3350, 183, 185, 4160, 186, 187, 84539, 2898, 2897, 1443, 2893, 623, 5645, 5646, 11255	2682	353	8112	1.4908835104663762	5.605113528872607E-8	8.386876600637139E-10	3.1542480509684867E-10
KEGG_PATHWAY	hsa04014:Ras signaling pathway	124	2.794051374493015	1.638252863681307E-10	3082, 5781, 3481, 9462, 3480, 598, 356, 3479, 3630, 998, 5898, 22800, 51806, 5155, 5156, 2277, 801, 3643, 26281, 808, 8398, 25, 27, 8315, 5321, 4233, 5322, 6654, 3265, 3815, 56034, 2323, 4908, 2322, 4909, 2321, 5159, 5319, 5295, 9771, 5296, 3791, 5970, 5290, 5291, 5293, 4914, 4915, 387, 10000, 5566, 5567, 5601, 5602, 5966, 5604, 5605, 5063, 5582, 4254, 4893, 4804, 4763, 5578, 5336, 5337, 10298, 5338, 2904, 2903, 27040, 2902, 4803, 5594, 5595, 285, 5906, 29110, 1147, 2113, 207, 53358, 5228, 1946, 5868, 3845, 1945, 5869, 4790, 7422, 9965, 7423, 2254, 2253, 2250, 8074, 1436, 1435, 2248, 1950, 2247, 2246, 2002, 4301, 5599, 7535, 8503, 10156, 5879, 1956, 26291, 6464, 5894, 7039, 9610, 2260, 123745, 2255, 8517, 627, 9846, 5923, 5924, 56924	2682	232	8112	1.6166010954254415	5.6192071773430996E-8	8.386876600637139E-10	3.1542480509684867E-10
KEGG_PATHWAY	hsa04213:Longevity regulating pathway - multiple species	46	1.0365029292474088	1.9199874451037138E-10	6198, 5562, 5563, 4893, 5564, 3265, 3066, 3065, 3480, 111, 3479, 1410, 3312, 57521, 3630, 51422, 8503, 6647, 2309, 6648, 1979, 2308, 3170, 5295, 9474, 5296, 23411, 5290, 5291, 5293, 3306, 3305, 3304, 3303, 84335, 53632, 2475, 10000, 5566, 207, 5567, 109, 3643, 847, 3667, 3845	2682	62	8112	2.2440643717976476	6.585556922011904E-8	9.684642553979026E-10	3.642329123799692E-10
KEGG_PATHWAY	hsa04217:Necroptosis	92	2.0730058584948177	2.2432727788624282E-10	8772, 7124, 29108, 3320, 3440, 114548, 1536, 2746, 3717, 596, 355, 356, 3553, 5610, 834, 128866, 637, 10059, 10379, 2747, 192111, 7297, 7099, 7132, 7098, 8743, 79643, 2512, 3326, 246, 2752, 841, 1540, 9825, 8737, 7128, 329, 11035, 197259, 5481, 7186, 7188, 6773, 5321, 6772, 6775, 8797, 6774, 2495, 291, 3460, 293, 148022, 330, 6609, 331, 3459, 3458, 3456, 3455, 3014, 3454, 5599, 5478, 11124, 7417, 7416, 815, 7419, 5119, 817, 818, 5837, 55072, 3552, 9131, 81858, 581, 25978, 142, 123745, 3146, 6777, 823, 6776, 54822, 824, 5601, 8878, 5602, 6778, 8717	2682	159	8112	1.7500879377541403	7.694423465043343E-8	1.1151341494924824E-9	4.193944760481931E-10
KEGG_PATHWAY	hsa05230:Central carbon metabolism in cancer	50	1.1266336187471835	2.4246044804275816E-10	4893, 5223, 2744, 4609, 57103, 5979, 3091, 5594, 5595, 5156, 3099, 23410, 3098, 8140, 2475, 6513, 207, 3845, 5162, 5163, 4233, 3265, 3417, 3815, 2645, 3939, 2322, 5159, 8503, 5315, 51548, 1956, 5295, 5296, 7157, 5894, 5213, 2064, 5290, 5291, 2260, 5293, 4914, 5728, 4916, 10000, 5604, 5605, 2539, 3945	2682	70	8112	2.1604346436561204	8.316394672913674E-8	1.188056195409515E-9	4.4681996853594003E-10
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	74	1.6674177557458314	3.1386743735357805E-10	9586, 6198, 6794, 7248, 5862, 1385, 2194, 29904, 3480, 595, 3479, 10891, 3630, 10890, 1938, 3952, 3953, 2309, 2308, 1978, 8408, 90993, 6720, 6885, 23411, 51094, 3172, 2998, 2997, 53632, 79966, 2475, 207, 7249, 5468, 5105, 3643, 5106, 6319, 6517, 4218, 1080, 5562, 5563, 5520, 5564, 890, 1994, 57521, 51422, 8503, 6009, 5515, 5516, 31, 5295, 5296, 5213, 3156, 1374, 9370, 5290, 5291, 5170, 5293, 81617, 10645, 84335, 148, 10000, 3667, 5528, 5209, 2538	2682	120	8112	1.8651752423564507	1.0765654245847855E-7	1.5162891691870038E-9	5.702661889945291E-10
KEGG_PATHWAY	hsa04936:Alcoholic liver disease	84	1.8927444794952681	3.3474459973847056E-10	8772, 50507, 7124, 5465, 3440, 2194, 23765, 595, 355, 1499, 356, 3553, 10891, 712, 713, 714, 836, 2309, 717, 2308, 718, 7099, 7132, 6720, 6885, 23411, 51094, 29110, 3569, 124, 1147, 125, 53632, 841, 3929, 126, 721, 79966, 127, 128, 8737, 207, 6319, 727, 4217, 728, 4615, 3605, 929, 9641, 7189, 4790, 4792, 5562, 5563, 5564, 3661, 130, 131, 148022, 2920, 3456, 1432, 3576, 217, 5599, 51422, 3654, 31, 5970, 1374, 9370, 1571, 10645, 2932, 5609, 501, 10000, 8517, 6416, 5601, 5602, 6934, 8717	2682	142	8112	1.7892050288307024	1.1481737938190406E-7	1.5946860793096585E-9	5.997507411980931E-10
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	49	1.1041009463722398	5.211077244086436E-10	3082, 5063, 7043, 5781, 4893, 2034, 2033, 7040, 7042, 673, 201163, 998, 10298, 9978, 3091, 5594, 5155, 5595, 5906, 1026, 2113, 1387, 6513, 405, 207, 3845, 3725, 7422, 4233, 6654, 3265, 1398, 8503, 6921, 5879, 5295, 5296, 5894, 7039, 5290, 5291, 5293, 7030, 54583, 10000, 7428, 5604, 56924, 5605	2682	69	8112	2.1479103848523167	1.7873992952388562E-7	2.4484924585228046E-9	9.20861595187877E-10
KEGG_PATHWAY	hsa05219:Bladder cancer	34	0.7661108607480848	5.328571574020768E-10	23604, 7422, 4893, 3265, 4193, 1613, 1019, 1612, 595, 673, 4609, 1950, 3576, 999, 1839, 1956, 7057, 5594, 5595, 7157, 5894, 2064, 9252, 1029, 1026, 4312, 4313, 1869, 5604, 6714, 3845, 4318, 5605, 5925	2682	41	8112	2.5082119277568613	1.8277000390920506E-7	2.469864932282599E-9	9.288996392549717E-10
KEGG_PATHWAY	hsa05140:Leishmaniasis	53	1.1942316358720144	5.409409491214987E-10	7043, 7124, 3684, 2353, 3123, 3122, 7040, 7042, 1536, 3119, 3717, 3118, 3117, 1378, 3115, 3553, 5777, 4688, 3676, 4689, 4843, 718, 7099, 5594, 5595, 6885, 7097, 3127, 3565, 5743, 3689, 4615, 3725, 7189, 4790, 4792, 6772, 3460, 3459, 3458, 1432, 2002, 1917, 3654, 1915, 2209, 5970, 3552, 3111, 653361, 2215, 2214, 3586	2682	77	8112	2.0818733838868066	1.8554273162330048E-7	2.4739032739823206E-9	9.304184324889778E-10
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	114	2.568724650743578	6.043258332028795E-10	8772, 6198, 472, 596, 355, 598, 356, 995, 5533, 637, 9978, 916, 919, 51806, 6885, 7852, 1073, 1072, 23291, 920, 801, 85363, 4615, 808, 6890, 7186, 7189, 7188, 6891, 3661, 3265, 891, 1234, 1111, 811, 8945, 3654, 6921, 5295, 5296, 5970, 340061, 2185, 5290, 5291, 5293, 5609, 545, 10000, 5601, 5602, 5604, 5605, 8717, 5063, 8454, 8451, 5582, 7124, 4893, 10053, 4773, 2353, 3440, 5578, 5336, 10298, 836, 3710, 7099, 7132, 5594, 7133, 5595, 7097, 684, 29110, 1147, 841, 567, 842, 2475, 8737, 207, 4776, 54205, 5747, 3845, 3725, 4790, 4792, 2770, 3456, 1432, 578, 1398, 5599, 8503, 5879, 2923, 5894, 6500, 5532, 1174, 581, 3107, 3106, 2776, 3105, 983, 2775, 8517, 3984, 56924	2682	212	8112	1.6264404204128151	2.072837319566645E-7	2.727417905112996E-9	1.0257635853048875E-9
KEGG_PATHWAY	hsa05213:Endometrial cancer	43	0.9689049121225778	8.791748405864489E-10	4893, 8312, 6654, 3265, 595, 10912, 673, 4609, 1499, 1950, 578, 2002, 10297, 999, 8503, 2309, 1956, 5295, 5296, 5594, 5595, 7157, 5894, 29119, 2064, 5290, 5291, 5170, 581, 5293, 5728, 2932, 1026, 324, 842, 10000, 207, 6934, 5604, 3845, 5605, 4616, 1647	2682	58	8112	2.242382164622387	3.0155692620770225E-7	3.91632428988509E-9	1.4729033043591157E-9
KEGG_PATHWAY	hsa05133:Pertussis	52	1.1716989634970707	1.1224608835043187E-9	653509, 7124, 3684, 2353, 29108, 114548, 51561, 710, 3553, 712, 834, 713, 714, 836, 715, 4843, 717, 718, 7099, 5594, 51806, 5595, 729238, 1073, 1072, 3569, 840, 721, 801, 727, 3689, 4615, 3725, 929, 808, 7189, 4790, 10392, 3661, 2770, 148022, 1432, 3576, 5599, 3654, 3659, 5970, 3552, 387, 3586, 5601, 5602	2682	76	8112	2.069468974449547	3.850040154462775E-7	4.935949782589504E-9	1.856377615026373E-9
KEGG_PATHWAY	hsa04931:Insulin resistance	67	1.5096890491212258	1.7024380773977E-9	5580, 9586, 6196, 5581, 5781, 6198, 7124, 5465, 1385, 6195, 10891, 3630, 2308, 4846, 7132, 10062, 90993, 6720, 5590, 2998, 2997, 3569, 53632, 2475, 2673, 5588, 6513, 207, 5105, 3643, 5106, 6517, 5506, 133522, 8473, 4790, 9882, 4792, 5562, 5563, 5564, 6774, 57761, 5599, 51422, 8503, 5837, 5295, 5296, 5770, 5970, 376497, 1374, 5290, 183, 5291, 5170, 5293, 5728, 2932, 10724, 10000, 5524, 5601, 5602, 3667, 2538	2682	108	8112	1.876377496064297	5.839360912585079E-7	7.391598234777356E-9	2.7799305314468775E-9
KEGG_PATHWAY	hsa05132:Salmonella infection	128	2.8841820639927898	2.1597393713706616E-9	8772, 8655, 5420, 10097, 7280, 596, 4609, 203068, 998, 5898, 8767, 10376, 9475, 10381, 6885, 10382, 64601, 7295, 2317, 2316, 5788, 7846, 10540, 197259, 4615, 2318, 929, 7186, 9367, 4074, 7189, 5286, 8677, 5289, 8797, 3265, 7184, 79792, 3654, 1639, 51429, 5970, 338382, 5290, 5291, 5293, 387, 26263, 5609, 302, 10000, 10120, 6416, 10640, 5601, 5602, 27072, 6934, 5604, 5605, 8717, 5063, 25828, 7124, 2353, 1781, 29108, 1780, 3320, 391, 114548, 1778, 3836, 3839, 1499, 3553, 834, 7879, 836, 3831, 837, 3799, 7099, 7132, 5594, 8743, 5595, 6281, 7097, 79443, 83547, 3569, 3326, 840, 1147, 841, 2597, 3840, 8737, 207, 8976, 60, 329, 11035, 54205, 5868, 3606, 5869, 3725, 4790, 10392, 4792, 9842, 330, 1432, 578, 3576, 5599, 55823, 5879, 6188, 7277, 5894, 6500, 581, 81027, 8517, 54106	2682	249	8112	1.5548188278842439	7.407903362954826E-7	9.25988255475171E-9	3.482579736335192E-9
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	91	2.050473186119874	2.2753876893483953E-9	5781, 2033, 9180, 2670, 3440, 3560, 4170, 9063, 595, 3559, 3717, 596, 3558, 4609, 598, 51561, 3598, 3597, 5777, 3952, 3953, 10379, 5617, 7297, 5155, 5156, 1154, 3574, 3572, 3570, 1271, 1270, 3569, 3568, 1026, 3600, 3567, 3566, 1387, 3565, 2475, 207, 6773, 6772, 6775, 6654, 6774, 2056, 1440, 59067, 149233, 3265, 2690, 3460, 3581, 1437, 3459, 2688, 3458, 1950, 3578, 896, 3456, 3455, 3575, 3454, 51588, 5159, 8503, 3976, 3977, 1439, 1956, 5295, 50616, 5296, 5894, 3596, 5290, 5291, 5293, 3588, 1443, 3587, 3586, 2057, 10000, 6777, 6776, 30837, 6778	2682	162	8112	1.6990084790233932	7.804576623859916E-7	9.635283672179007E-9	3.6237655793326294E-9
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	62	1.3970256872465074	4.466345045664548E-9	909, 4254, 7124, 3684, 3123, 3122, 3119, 3559, 3118, 3117, 1378, 3115, 952, 3554, 3553, 910, 911, 3676, 914, 916, 3690, 7850, 3574, 1791, 3570, 3569, 960, 3568, 3127, 3567, 3566, 3565, 920, 921, 966, 924, 925, 926, 928, 929, 4311, 2056, 1440, 290, 3581, 1437, 1436, 3815, 1435, 2323, 2322, 930, 3575, 3655, 2209, 2208, 7037, 3552, 3111, 2811, 2057, 947	2682	99	8112	1.8941992633267801	1.531955189482126E-6	1.8682394520279755E-8	7.0263233035454475E-9
KEGG_PATHWAY	hsa05145:Toxoplasmosis	68	1.5322217214961695	4.544270449317004E-9	7043, 7124, 3123, 3122, 7040, 7042, 3913, 3119, 3717, 3118, 596, 3117, 598, 3115, 3312, 836, 4843, 7297, 7099, 7132, 4261, 5594, 5595, 6885, 7097, 240, 79444, 3127, 1147, 841, 842, 207, 329, 54205, 4615, 10105, 7189, 4790, 4792, 6772, 6774, 2770, 3460, 330, 331, 3459, 3458, 1432, 1234, 5599, 3654, 3655, 5970, 3111, 5170, 3306, 3305, 3304, 3949, 2775, 3303, 3588, 3587, 3586, 10000, 8517, 5601, 5602	2682	112	8112	1.8363694471077021	1.5586835374614694E-6	1.877933450741846E-8	7.062781782673416E-9
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	160	3.605227579990987	5.727364228154097E-9	8772, 9586, 6198, 5663, 390992, 2033, 472, 1855, 3913, 3516, 595, 6908, 355, 356, 998, 3996, 1739, 5934, 2308, 1978, 10379, 7297, 7450, 9114, 7057, 3371, 1740, 523, 4851, 526, 5700, 4853, 4854, 4855, 1869, 9641, 6773, 6772, 3661, 8312, 6654, 3265, 23545, 148022, 4193, 890, 896, 534, 5159, 7337, 6009, 9636, 5315, 3655, 3659, 7473, 7472, 5295, 5296, 7474, 7476, 5970, 5290, 5291, 7471, 5293, 5728, 2335, 545, 10000, 5566, 5567, 4599, 11211, 6934, 5604, 5605, 8717, 7483, 7124, 4893, 7248, 1385, 1021, 3440, 7482, 1019, 1017, 80326, 1499, 10297, 5610, 3676, 836, 5734, 3679, 7132, 7098, 3690, 5594, 7015, 5595, 3693, 90993, 5590, 29110, 1027, 1026, 1147, 324, 841, 1387, 2475, 3685, 7249, 5743, 207, 5747, 3845, 7143, 4790, 6696, 7422, 5520, 1284, 3066, 3065, 1282, 1950, 3456, 1278, 578, 3455, 3454, 23462, 8503, 10312, 5515, 5516, 1956, 26508, 89780, 7157, 5894, 182, 1293, 581, 2932, 2778, 3107, 3106, 10207, 3105, 1288, 23352, 8516, 8517, 5649, 5528, 5925	2682	331	8112	1.4620464053745346	1.9644840135724095E-6	2.3386737264962562E-8	8.795595064665221E-9
KEGG_PATHWAY	hsa05135:Yersinia infection	79	1.7800811176205498	6.0644428765374706E-9	6196, 7124, 5586, 10097, 4773, 2353, 29108, 391, 114548, 6195, 3558, 3553, 998, 834, 6347, 3676, 27040, 7099, 9475, 5594, 5595, 6885, 7456, 29110, 3569, 1147, 920, 207, 8935, 8976, 60, 925, 926, 6714, 5747, 4615, 3606, 3725, 9564, 7186, 7189, 4790, 4792, 3661, 8874, 147179, 148022, 3456, 1432, 1398, 3576, 5599, 7535, 8503, 3654, 3932, 5879, 5295, 5296, 5970, 10163, 2185, 5290, 5291, 5293, 2932, 387, 5609, 2776, 2335, 3586, 10000, 8517, 3984, 6416, 5601, 5602, 5604, 5605	2682	137	8112	1.744117310863992	2.080101735968398E-6	2.4471810666498262E-8	9.203683894980396E-9
KEGG_PATHWAY	hsa05031:Amphetamine addiction	47	1.0590356016223526	1.0164736386465609E-8	808, 6571, 9586, 5582, 6531, 2892, 1385, 2353, 2891, 2890, 3066, 3065, 111, 775, 776, 5533, 5578, 2906, 4128, 2904, 4129, 815, 2903, 2902, 817, 1812, 6804, 818, 5173, 7054, 51806, 90993, 5532, 23411, 23237, 2778, 1644, 116443, 468, 2893, 1386, 2354, 5566, 801, 5567, 3725, 84152	2682	69	8112	2.060240573225691	3.486498520222092E-6	4.054075093671748E-8	1.5247104579698415E-8
